date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,"$9,999.00",$91.44
2/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,"$1,676.00",$15.33
2/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,"$3,150.00",$28.81
2/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,"$6,625.00",$60.59
2/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,"$4,950.00",$45.27
2/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,"$7,425.00",$67.90
2/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,"$9,225.00",$84.36
2/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,"$6,975.00",$63.79
2/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,"$9,000.00",$82.30
2/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,"$5,850.00",$53.50
2/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,$439.00,$4.01
2/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,"$4,240.00",$38.77
2/15/2021,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$35.92,$0.33
2/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,"$2,104.00",$19.24
2/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,"$5,542.00",$50.68
2/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,"$5,625.00",$51.44
2/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,"$6,531.00",$59.73
2/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,"$7,863.00",$71.91
2/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,"$5,256.00",$48.07
2/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,"$1,225.00",$11.20
2/15/2021,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,cereals and tubers,"Rice (imported, Pakistan)",50 KG,actual,Wholesale,KES,"$4,000.00",$36.58
2/15/2021,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,"$8,640.00",$79.01
2/15/2021,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,"$6,300.00",$57.61
2/15/2021,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,$520.00,$4.76
2/15/2021,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,"$3,840.00",$35.12
2/15/2021,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,"$3,864.00",$35.34
2/15/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,"$6,300.00",$57.61
2/15/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,"$1,813.00",$16.58
2/15/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,"$5,000.00",$45.72
2/15/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,KES,"$4,500.00",$41.15
2/15/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,"$9,000.00",$82.30
2/15/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,"$10,800.00",$98.77
2/15/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,"$7,200.00",$65.84
2/15/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,"$3,780.00",$34.57
2/15/2021,Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,"$1,550.00",$14.17
2/15/2021,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,"$1,418.00",$12.97
2/15/2021,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,"$6,750.00",$61.73
2/15/2021,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,$27.33,$0.25
2/15/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,"$6,563.00",$60.02
2/15/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,"$1,516.00",$13.86
2/15/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,"$4,388.00",$40.13
2/15/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,cereals and tubers,"Rice (imported, Pakistan)",50 KG,actual,Wholesale,KES,"$5,700.00",$52.13
2/15/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,"meat, fish and eggs","Fish (omena, dry)",KG,actual,Wholesale,KES,$125.00,$1.14
2/15/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,"$6,791.00",$62.10
2/15/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,"$6,722.00",$61.47
2/15/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,"$9,338.00",$85.40
2/15/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,"$7,335.00",$67.08
2/15/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,"$5,400.00",$49.38
2/15/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,"$6,863.00",$62.76
2/15/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,"$1,536.00",$14.05
2/15/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,$58.00,$0.53
2/15/2021,Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,"$3,152.00",$28.82
2/15/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,$25.01,$0.23
2/15/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,"$2,488.00",$22.75
2/15/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,"$6,750.00",$61.73
2/15/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,"$1,285.00",$11.75
2/15/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,"$4,092.00",$37.42
2/15/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,"$13,500.00",$123.46
2/15/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,"$7,650.00",$69.96
2/15/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,"$13,500.00",$123.46
2/15/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,"$12,600.00",$115.23
2/15/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,$799.00,$7.31
2/15/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,$504.00,$4.61
2/15/2021,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,"$3,897.00",$35.64
2/15/2021,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,"$7,200.00",$65.84
2/15/2021,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,"$1,800.00",$16.46
2/15/2021,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,"$1,285.00",$11.75
2/15/2021,Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,"$2,304.00",$21.07
3/15/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,"$1,335.00",$12.19
3/15/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,"$3,798.00",$34.67
3/15/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,KES,"$4,248.00",$38.78
3/15/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,"$6,003.00",$54.80
3/15/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,"$9,999.00",$91.27
3/15/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,"$7,002.00",$63.92
3/15/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,"$8,352.00",$76.24
3/15/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,"$1,260.00",$11.50
3/15/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,$667.00,$6.09
3/15/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,$412.00,$3.76
3/15/2021,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,$18.00,$0.16
3/15/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,"$2,618.00",$23.90
3/15/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,"$1,396.00",$12.74
3/15/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,KES,"$4,050.00",$36.97
3/15/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,"$7,117.00",$64.97
3/15/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,"$9,275.00",$84.66
3/15/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,"$7,200.00",$65.72
3/15/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,"$3,548.00",$32.39
3/15/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,$40.00,$0.37
3/15/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,$681.00,$6.22
3/15/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,$32.00,$0.29
3/15/2021,Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,"$5,941.00",$54.23
3/15/2021,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$33.75,$0.31
3/15/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,"$1,250.00",$11.41
3/15/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,"$1,222.00",$11.15
3/15/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,"$7,075.00",$64.58
3/15/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,"$7,200.00",$65.72
3/15/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,"$7,950.00",$72.57
3/15/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,"$5,250.00",$47.92
3/15/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,$27.00,$0.25
3/15/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,$833.00,$7.60
3/15/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,$542.00,$4.95
3/15/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,$23.00,$0.21
3/15/2021,Eastern,Machakos,Tala Centre Market (Machakos),-1.26703,37.32013,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,"$2,738.00",$24.99
3/15/2021,Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,"$4,500.00",$41.08
3/15/2021,Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,"$4,725.00",$43.13
3/15/2021,Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,$650.00,$5.93
3/15/2021,Eastern,Makueni,Makueni,-1.80618,37.62137,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,"$7,101.00",$64.82
3/15/2021,Eastern,Makueni,Makueni,-1.80618,37.62137,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,"$7,101.00",$64.82
3/15/2021,Eastern,Makueni,Makueni,-1.80618,37.62137,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,"$7,398.00",$67.53
3/15/2021,Eastern,Makueni,Makueni,-1.80618,37.62137,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,"$1,575.00",$14.38
3/15/2021,Eastern,Makueni,Makueni,-1.80618,37.62137,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,"$1,920.00",$17.53
3/15/2021,Eastern,Makueni,Wote town (Makueni),-1.788,37.6333,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,"$7,101.00",$64.82
3/15/2021,Eastern,Makueni,Wote town (Makueni),-1.788,37.6333,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,"$7,101.00",$64.82
3/15/2021,Eastern,Makueni,Wote town (Makueni),-1.788,37.6333,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,"$1,575.00",$14.38
3/15/2021,Eastern,Makueni,Wote town (Makueni),-1.788,37.6333,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,"$1,920.00",$17.53
3/15/2021,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,"$1,800.00",$16.43
3/15/2021,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,"$3,600.00",$32.86
3/15/2021,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,"$1,439.00",$13.14
3/15/2021,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,"$1,575.00",$14.38
3/15/2021,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,$26.00,$0.24
3/15/2021,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,$938.00,$8.56
3/15/2021,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,$455.00,$4.15
3/15/2021,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,$30.00,$0.27
3/15/2021,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,"$3,136.00",$28.63
3/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,"$2,568.00",$23.44
3/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,"$1,758.00",$16.05
3/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,"Rice (imported, Pakistan)",50 KG,actual,Wholesale,KES,"$6,305.00",$57.55
3/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,"$11,250.00",$102.69
3/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,"$8,550.00",$78.05
3/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Cowpeas,90 KG,actual,Wholesale,KES,"$10,800.00",$98.59
3/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,"$1,550.00",$14.15
3/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,"$1,262.00",$11.52
3/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Tomatoes,64 KG,actual,Wholesale,KES,"$3,258.00",$29.74
3/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,"$3,150.00",$28.75
3/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,Millet (finger),90 KG,actual,Wholesale,KES,"$6,900.00",$62.98
3/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,"$2,217.00",$20.24
3/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,"Potatoes (Irish, white)",50 KG,actual,Wholesale,KES,"$2,217.00",$20.24
3/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,"$6,500.00",$59.33
3/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,"$4,500.00",$41.08
3/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,"meat, fish and eggs","Fish (omena, dry)",KG,actual,Wholesale,KES,$180.00,$1.64
3/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (dolichos),90 KG,actual,Wholesale,KES,"$9,000.00",$82.15
3/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,"$7,500.00",$68.46
3/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (mung),90 KG,actual,Wholesale,KES,"$9,000.00",$82.15
3/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (rosecoco),90 KG,actual,Wholesale,KES,"$6,450.00",$58.88
3/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Cabbage,126 KG,actual,Wholesale,KES,"$1,197.00",$10.93
3/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Cowpea leaves,KG,actual,Wholesale,KES,$33.00,$0.30
3/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Kale,50 KG,actual,Wholesale,KES,$750.00,$6.85
3/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,$390.00,$3.56
3/15/2021,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,$18.00,$0.16
3/15/2021,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,$35.95,$0.33
3/15/2021,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,$60.16,$0.55
3/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,"$5,375.00",$49.06
3/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Sorghum (red),90 KG,actual,Wholesale,KES,"$6,188.00",$56.49
3/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,KES,"$6,075.00",$55.45
3/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (kidney),90 KG,actual,Wholesale,KES,"$6,120.00",$55.86
3/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (yellow),90 KG,actual,Wholesale,KES,"$7,932.00",$72.41
3/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Onions (dry),13 KG,actual,Wholesale,KES,$585.00,$5.34
3/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Spinach,KG,actual,Wholesale,KES,$25.00,$0.23
3/15/2021,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,cereals and tubers,"Maize (white, dry)",90 KG,actual,Wholesale,KES,"$3,195.00",$29.16
3/15/2021,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,cereals and tubers,"Potatoes (Irish, red)",50 KG,actual,Wholesale,KES,"$2,088.00",$19.06
3/15/2021,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,cereals and tubers,Rice (aromatic),50 KG,actual,Wholesale,KES,"$4,000.00",$36.51
