date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
9/15/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,100,0.9099
9/15/2021,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.039972,39.6933678,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.091
9/15/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,63.33,0.5763
9/15/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,68.33,0.6218
9/15/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,485,4.4131
9/15/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,530,4.8226
9/15/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,miscellaneous food,Sugar,KG,aggregate,Retail,KES,116.67,1.0616
9/15/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,oil and fats,Cooking fat,KG,aggregate,Retail,KES,185,1.6833
9/15/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,118.33,1.0767
9/15/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,100,0.9099
9/15/2021,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.091
9/15/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,cereals and tubers,Maize,KG,aggregate,Retail,KES,60,0.546
9/15/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,58.75,0.5346
9/15/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,66.25,0.6028
9/15/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50,0.455
9/15/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.091
9/15/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,miscellaneous food,Sugar,KG,aggregate,Retail,KES,107,0.9736
9/15/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,oil and fats,Cooking fat,KG,aggregate,Retail,KES,182.5,1.6606
9/15/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,212.5,1.9336
9/15/2021,Coast,Mombasa,Shonda (Mombasa),-4.10658343,39.64673484,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.091
9/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Maize,KG,aggregate,Retail,KES,66.67,0.6066
9/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Rice,KG,aggregate,Retail,KES,133.33,1.2132
9/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,63.33,0.5763
9/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,51.67,0.4701
9/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.091
9/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,200,1.8198
9/15/2021,Eastern,Isiolo,Isiolo town,0.347132,37.580768,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,123.33,1.1222
9/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize,KG,aggregate,Retail,KES,49,0.4459
9/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,60,0.546
9/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Rice,KG,aggregate,Retail,KES,98.33,0.8948
9/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,87.5,0.7962
9/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,600,5.4595
9/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50,0.455
9/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,200,1.8198
9/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,102,0.9281
9/15/2021,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5,0.0455
9/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,54.5,0.4959
9/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,49.17,0.4474
9/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.9099
9/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,78.89,0.7178
9/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,540,4.9136
9/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,61.67,0.5611
9/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.091
9/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,miscellaneous food,Sugar,KG,aggregate,Retail,KES,103.33,0.9402
9/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,219,1.9927
9/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,101.82,0.9265
9/15/2021,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5.42,0.0493
9/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,49,0.4459
9/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Rice,KG,aggregate,Retail,KES,100.73,0.9166
9/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,76.67,0.6976
9/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,63.44,0.5773
9/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,550,5.0045
9/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,51.12,0.4652
9/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,62.5,0.5687
9/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,miscellaneous food,Sugar,KG,aggregate,Retail,KES,101.36,0.9223
9/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,225.62,2.053
9/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,95.1,0.8654
9/15/2021,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5.91,0.0538
9/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.455
9/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,50,0.455
9/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,56.25,0.5118
9/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Rice,KG,aggregate,Retail,KES,100,0.9099
9/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,80,0.7279
9/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,60,0.546
9/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50,0.455
9/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.091
9/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,miscellaneous food,Sugar,KG,aggregate,Retail,KES,100,0.9099
9/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,120,1.0919
9/15/2021,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,5,0.0455
9/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Maize,KG,aggregate,Retail,KES,51.67,0.4701
9/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,53.89,0.4903
9/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,53.33,0.4853
9/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Rice,KG,aggregate,Retail,KES,100.45,0.9141
9/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,68.89,0.6268
9/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,590,5.3685
9/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,60,0.546
9/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,miscellaneous food,Sugar,KG,aggregate,Retail,KES,100.83,0.9175
9/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,226.82,2.0639
9/15/2021,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,120,1.0919
9/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.455
9/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Rice,KG,aggregate,Retail,KES,99.71,0.9072
9/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,75,0.6824
9/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,67.5,0.6142
9/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,510,4.6406
9/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,50.31,0.4578
9/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,60,0.546
9/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,miscellaneous food,Sugar,KG,aggregate,Retail,KES,100.59,0.9153
9/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,206.88,1.8824
9/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,116,1.0555
9/15/2021,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,6.67,0.0607
9/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,62.68,0.5703
9/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Rice,KG,aggregate,Retail,KES,84.37,0.7677
9/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,60,0.546
9/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,miscellaneous food,Sugar,KG,aggregate,Retail,KES,98.22,0.8937
9/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,215.06,1.9569
9/15/2021,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,100.25,0.9122
9/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Maize,KG,aggregate,Retail,KES,61.67,0.5611
9/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,51.67,0.4701
9/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Rice,KG,aggregate,Retail,KES,80,0.7279
9/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,70,0.6369
9/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,miscellaneous food,Salt,200 G,aggregate,Retail,KES,20,0.182
9/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,200,1.8198
9/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,116.25,1.0578
9/15/2021,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.091
9/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize,KG,aggregate,Retail,KES,65,0.5914
9/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,63.18,0.5748
9/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,48.08,0.4375
9/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Rice,KG,aggregate,Retail,KES,88.3,0.8034
9/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,80,0.7279
9/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,500,4.5496
9/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,509.17,4.633
9/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,51.92,0.4725
9/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10.12,0.0921
9/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,miscellaneous food,Sugar,KG,aggregate,Retail,KES,98.26,0.8941
9/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,215.03,1.9566
9/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,91.24,0.8302
9/15/2021,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,9.36,0.0852
9/15/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Maize,KG,aggregate,Retail,KES,51.19,0.4658
9/15/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Rice,KG,aggregate,Retail,KES,80.41,0.7317
9/15/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,69.93,0.6363
9/15/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.091
9/15/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,miscellaneous food,Sugar,KG,aggregate,Retail,KES,93.89,0.8543
9/15/2021,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,202.14,1.8393
9/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Maize,KG,aggregate,Retail,KES,50,0.455
9/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,72.5,0.6597
9/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,100,0.9099
9/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Rice,KG,aggregate,Retail,KES,140,1.2739
9/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,125,1.1374
9/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,500,4.5496
9/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,61.25,0.5573
9/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,100,0.9099
9/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.091
9/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,miscellaneous food,Sugar,KG,aggregate,Retail,KES,110,1.0009
9/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,oil and fats,Cooking fat,KG,aggregate,Retail,KES,257.5,2.343
9/15/2021,North Eastern,Wajir,Wajir town,1.750845,40.058478,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,242.5,2.2066
9/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Maize,KG,aggregate,Retail,KES,45.33,0.4125
9/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,42.22,0.3842
9/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,74.3,0.6761
9/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,450,4.0946
9/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,469.44,4.2716
9/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,73.93,0.6727
9/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,miscellaneous food,Sugar,KG,aggregate,Retail,KES,118.6,1.0792
9/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,229.93,2.0922
9/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,112.13,1.0203
9/15/2021,Rift Valley,Turkana,Ethiopia (Kakuma),3.722899,34.848225,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,0.091
9/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Maize,KG,aggregate,Retail,KES,37.5,0.3412
9/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,65.14,0.5927
9/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,41.25,0.3753
9/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Rice,KG,aggregate,Retail,KES,96.11,0.8745
9/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,46.25,0.4208
9/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,437.22,3.9784
9/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,480.56,4.3727
9/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,74.17,0.6749
9/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,222.78,2.0271
9/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,111.67,1.0161
9/15/2021,Rift Valley,Turkana,HongKong (Kakuma),3.747204,34.83929,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.182
9/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Maize,KG,aggregate,Retail,KES,45.83,0.417
9/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,64.17,0.5839
9/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,70.83,0.6445
9/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,400,3.6397
9/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,400,3.6397
9/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,miscellaneous food,Sugar,KG,aggregate,Retail,KES,116.67,1.0616
9/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,120,1.0919
9/15/2021,Rift Valley,Turkana,Kakuma 2,3.752637,34.823365,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,0.182
9/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Maize,KG,aggregate,Retail,KES,40,0.364
9/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Rice,KG,aggregate,Retail,KES,106.36,0.9678
9/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,40,0.364
9/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,453.33,4.125
9/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,400,3.6397
9/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,62.67,0.5702
9/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,0.091
9/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,miscellaneous food,Sugar,KG,aggregate,Retail,KES,111.98,1.0189
9/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,oil and fats,Cooking fat,KG,aggregate,Retail,KES,200,1.8198
9/15/2021,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,19.58,0.1782
9/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Maize,KG,aggregate,Retail,KES,44.17,0.4019
9/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,37.82,0.3442
9/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Rice,KG,aggregate,Retail,KES,90.28,0.8215
9/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,40,0.364
9/15/2021,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,70.74,0.6437
